DateID,ID,RefGipfel,FileName Strava,Datum Start,Datum End,Month,Year,Saison,Typ,Art,Unterart,Org,Tage,Titel Strava,Remarks,Ziel,Ziel Typ,Route,öbernachtung,D,B,A,J,Weitere Teilnehmer,Anlass,Bemerkung,Distanz,Dauer,Schwierigkeit,Aufstieg,Abstieg,Links Routen,Links Fotos,Links,Fotos?,Album auf Google+?,Hikr Eintrag,Type,Link,,Datum Start,ID
D20170212,1338,298,20170212-091845-Hike.gpx,12.2.17,12.2.17,2,2017,2016/17 Wi,Winter,Wandern,Winterwanderung,Privat,1,Wanderung Scheidegg - HÅttchopf,,"Scheidegg, HÅttchopf",Gipfel,Wolfsgrueb - P1017 - Josenberg - Scheidegg - Brandegg - HÅttchopf - Bruederegg - Wolfgrueb,,x,x,,,,,,,,,,,,,,,,,,,,12.2.17,1338
D20170218,1339,301,20170218-060338-BackcountrySki.gpx,18.2.17,18.2.17,2,2017,2016/17 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour Fanenstock,,Fanenstock,Gipfel,Elm - ZÅndli - Mittler Stafel - Fanenstock (nur Vorgipfel) - retour Åber Aufstiegsroute,,x,,,,,,,,,,,,,,,,,,,,,18.2.17,1339
D20170219,1340,#NV,20170219-092042-BackcountrySki.gpx,19.2.17,19.2.17,2,2017,2016/17 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour SÑntis - Meglisalp - Rotsteinpass - Unterwasser,,SÑntis,Gipfel,SÑntis (mit Bahn) - Meglisalp - Rotsteinpass - Alpeli - Unterwasser,,x,,,,Bettina (FrÅhstÅck auf dem SÑntis),,,,,,,,,,,,,,,,,19.2.17,1340
D20170225,1341,302,20170225-084127-BackcountrySki.gpx,25.2.17,25.2.17,2,2017,2016/17 Wi,Winter,Skifahren,Skitour,SL TN,1,Skitour Stotzigen Firsten,,Stotzigen Firsten,Gipfel,Realp - Stotzig Firsten - Abfahrt Åber Aufstiegsroute,,x,,,,"Gerry (TL), Ricky, Phil, Jan, JÅrg",SL Berg & Ski,,,,,,,,,,,,,,,,25.2.17,1341
D20170311,1342,303,20170311-070528-BackcountrySki.gpx,11.3.17,11.3.17,3,2017,2016/17 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour RottÑlihorn,,RottÑllihorn,Gipfel,"Realp -  Schweig - OberchÑseren - Stelliboden - RottÑllihorn - Abfahrt am Rand der Gipfelflanke, dann direkter gegen Nordnordost",,x,,,,"Gerry, Thomas Plattner",,,,,,,,,,,,,,,,,11.3.17,1342
D20170327,1343,304,20170327-074919-BackcountrySki.gpx,27.3.17,27.3.17,3,2017,2016/17 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour - Die andere Walliser Haute Route - Tag 1: Schwarzsee - Cab. de Bertol,,"Tàte Blanche, Cabane de Bertol",HÅtte,Tag 1: Zermatt (Schwarzsee) - Zmuttgletscher - Stockjigletscher - - Col de la Tàte Blanche - Tàte Blanche - Glacier du Mont MinÇ - Col de Bertol - Cabane de Bertol,,x,,,,Alex MÅdesbacher,,,19.53,09:15,,1662,957,,,,,,,,,,27.3.17,1343
D20170328,1344,#NV,20170328-065608-BackcountrySki.gpx,28.3.17,28.3.17,3,2017,2016/17 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour - Die andere Walliser Haute Route - Tag 2: Cab de Bertol - Cab. de Chandrion,,Cabane de Chandrion,HÅtte,Tag 2: Cabane de Bertol - Glacier de Bertol - Haute Glacier d'Arolla - Col de l'Evàque - Glacier du Mont Collon - Col du Petit Mont Collon - Glacier du Petit Mont Collon - Glacier d'Otemma - Cabane de Chandrion,,x,,,,Alex MÅdesbacher,,,20.96,08:30,,1074,1950,,,,,,,,,,28.3.17,1344
D20170329,1345,#NV,20170329-054212-BackcountrySki.gpx,29.3.17,29.3.17,3,2017,2016/17 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour - Die andere Walliser Haute Route - Tag 3: Cab. de Chandrion - Bivacco di Musso,,Bivacco di Musso,HÅtte,Tag 3: Cabane de Chandrion - Glacier du Mont Durand - Col du Sonadon - Glacier du Sonadon - Plateau du Couloir - Bivacco Biagio Musso ,,x,,,,Alex MÅdesbacher,,,13.45,07:30,,1538,360,,,,,,,,,,29.3.17,1345
D20170330,1346,305,20170330-084349-BackcountrySki.gpx,30.3.17,30.3.17,3,2017,2016/17 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour - Die andere Walliser Haute Route - Tag 4: Bivacco di Musso - Cab. de Panosiäre,,"Petit Combin, Cabane de ",HÅtte,Tag 4: Bivacco Biagio Musso - Col du Meitin - Plateau des Maisons Blanches (Glacier de Corbassiäre) - Petit Combin - Glacier des FollÉts - Glacier de Corbassiäre - Cabane de F.-X. Bagnoud Panossiäre ,,x,,,,Alex MÅdesbacher,,,12.24,06:45,,765,1786,,,,,,,,,,30.3.17,1346
D20170331,1347,306,20170331-055429-BackcountrySki.gpx,31.3.17,31.3.17,3,2017,2016/17 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour - Die andere Walliser Haute Route - Tag 5: Cab. de Panosiäre - Fionay,,"Tournelon Blanc, Fionnay",Gipfel,Tag 5: Cabane de F.-X. Bagnoud Panossiäre - Glacier de Corbassiäre - Glacier du Grand Combin - Col du Tournelon Blanc - Tournelon Blanc - zurÅck zur Cabane auf der Aufstiegsroute - auf rechter Talseite auf dem Sommerweg nach Fionnay,,x,,,,Alex MÅdesbacher,,,20.93,07:00,,1347,2489,,,,,,,,,,31.3.17,1347
D20170408,1348,307,20170408-103907-BackcountrySki.gpx,8.4.17,8.4.17,4,2017,2016/17 Wi,Winter,Skifahren,Skitour,SL Lead,1,Skitour Lowihorn,,Louwihorn,Gipfel,Jungfraujoch - Louwitor - Louwihorn - HollandiahÅtte,,x,,,,"Gerry (CoTL), Ricky, Beno, Simone, Roli, Jeanine, Raphi",SL Berg & Ski,,13.09,05:45,,980,1165,,,,,,,,,,8.4.17,1348
D20170409,1349,308,20170409-060239-BackcountrySki.gpx,9.4.17,9.4.17,4,2017,2016/17 Wi,Winter,Skifahren,Skitour,SL Lead,1,Skitour Mittaghorn,,Mittaghorn,Gipfel,HollandiahÅtte - Anujoch - Mittaghorn - AnenhÅtte - Blatten,,x,,,,"Gerry (CoTL), Ricky, Beno, Simone, Roli, Jeanine, Raphi",SL Berg & Ski,,20.43,07:30,,690,2415,,,,,,,,,,9.4.17,1349
D20170422,1350,309,20170422-094251-BackcountrySki.gpx,22.4.17,22.4.17,4,2017,2016/17 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour Jungfraugebiet - Tag 1: Jungfraujoch - Skidepot Fieschersattel - Zeltplatz,,Gross Fiescherhorn (Versuch),Gipfel,Jungfraujoch - EwigschneefÑld - Schrund vor Fieschersattel (Abbruch) - EwigschneefÑld (Zelt aufgeschlagen),Zelt,x,,,,"Gerry, Andy von Crieger",,,,,,,,,,,,,,,,,22.4.17,1350
D20170423,1351,310,20170423-080301-BackcountrySki.gpx,23.4.17,23.4.17,4,2017,2016/17 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour Jungfraugebiet - Tag 2: Gross GrÅnhorn - MînchsjochhÅtte,,Gross GrÅnhorn,Gipfel,Zeltplatz - Gross Fiescherhorn - Zeltplatz - MînchsjochhÅtte,MînchsjochhÅtte,x,,,,"Gerry, Andy von Crieger",,,,,,,,,,,,,,,,,23.4.17,1351
D20170424,1352,311,20170424-061945-BackcountrySki.gpx,24.4.17,24.4.17,4,2017,2016/17 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour Jungfraugebiet - Tag 3: Gross Fiescherhorn - Jungfraujoch,,Gross Fiescherhorn,Gipfel,MînchsjochhÅtte - Ewigschneefirn - Zeltplatz - Fieschersattel - Gross Fiescherhorn - Mînchsjoch - Jungfraujoch,,x,,,,"Gerry, Andy von Crieger",,,,,,,,,,,,,,,,,24.4.17,1352
D20170506,1353,#NV,20170506-085946-BackcountrySki.gpx,6.5.17,6.5.17,5,2017,2016/17 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour SÑntis StÅtze 2 - Sattel Stoos - Unterwasser,,Stoss SG (Versuch),Gipfel,StÅtze 2 SÑntisbahn - Gruebeseeli - Stosssattel - Unter den Platten - Thurwis - Alpeli - Unterwasser,,x,,,,"Urs, Thomas, Raphi",,,,,,,,,,,,,,,,,6.5.17,1353
D20170526,1354,312,20170526-052435-Hike.gpx,26.5.17,26.5.17,5,2017,2017 So,Sommer,Wandern,Alpintour,Privat,1,Alpintour Wiggis,,Wiggis,Gipfel,Rest. Staldengarten - Butzirus - P1704 - Oberes BÅtzi - Wiggis - retour auf Aufstiegsroute,,x,,,,,,,,,,,,,,,,,,,,,26.5.17,1354
D20170527,1355,313,20170527-074031-Hike.gpx,27.5.17,27.5.17,5,2017,2017 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Chli Aubrig,,Chli Aubrig,Gipfel,Sattelegg - Hirzen - ChrÑhwÑldi - via E-Flanke auf den Chli Aubrig - Wildegg - ChrÑhwÑldli Sattelegg (via Aufstiegsroute),,x,x,,,,,,,,,,,,,,,,,,,,27.5.17,1355
D20170528,1356,314,20170528-060824-Hike.gpx,28.5.17,28.5.17,5,2017,2017 So,Sommer,Wandern,Alpintour,Privat,1,Wanderung ChÅemettler,,ChÅemettler,Gipfel,Mittelwengi - Oberbogme - ChÅemettler (via NE-Flanke) - Furggli - Hnterwengi - Mittelwengi,,x,x,,,,,,,,,,,,,,,,,,,,28.5.17,1356
D20170603,1357,315,20170603-062034-Hike.gpx,3.6.17,3.6.17,6,2017,2017 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung ArvenbÅel - Leistchamm,,"Leistchamm, FlÅgespitz",Gipfel,ArvenbÅel - Looch - Leistchamm - FlÅgespitz - Looch - ArvenbÅel,,x,x,,,,,,,,,,,,,,,,,,,,3.6.17,1357
D20170611,1358,317,20170611-050316-Hike.gpx,11.6.17,11.6.17,6,2017,2017 So,Sommer,Wandern,Alpintour,Privat,1,Alpintour Maienfeld - Falknis - Maienfeld,,Falknis,Gipfel,Maienfeld - EnderlinshÅtte - FlÑscherfÅrgli - Falknis - Vorderst See - Kammbîden - Jenins - Maienfeld,,x,,,,,,,,,,,,,,,,,,,,,11.6.17,1358
D20170626,1359,318,20170626-070616-Workout.gpx,26.6.17,26.6.17,6,2017,2017 So,Sommer,Klettern,Klettertour,Privat,1,Klettertour Gross Furkahorn,,Gross Furkahorn,Gipfel,Galenbîdmen - P2644 - Einstieg - Gross Furkahorn SEE-Grat - Abstiegsroute - Ab Einstieg retour Åber Aufstiegsroute,,x,,,,Tobias Brack,,,,,,,,,,,,,,,,,26.6.17,1359
D20170714,1360,#NV,20170714-091135-Hike.gpx,14.7.17,14.7.17,7,2017,2017 So,Sommer,Wandern,Alpintour,SL Lead,1,Alpintour Aufstieg zur DomhÅtte,,DomhÅtte,HÅtte,Randa - EuropahÅtte - DomhÅtte,,x,,,,"Gerry, Alex, Jurij, Christian, Daniela, Claudia, Simone",SL Berg & Ski,,,,,,,,,,,,,,,,14.7.17,1360
D20170715,1361,319,20170715-022049-Hike.gpx,15.7.17,15.7.17,7,2017,2017 So,Sommer,Wandern,Hochtour,SL Lead,1,Hochtour Dom,,Dom,Gipfel,Dom - Festijoch - Normalroute - Dom (Abstieg Åber gleiche Route),,x,,,,"Gerry, Alex, Jurij, Christian, Daniela, Claudia, Simone",SL Berg & Ski,HÅtte - Festijoch (unten): 2:20; Abstieg vom Festijoch: 3:10; Ankunft Gipfel 7:15; Ankunft Festijoch: 9:40; Festijoch unten: 11:30; Ankunft HÅtte 13:30,,,,,,,,,,,,,,,15.7.17,1361
D20170716,1362,#NV,20170716-081936-Hike.gpx,16.7.17,16.7.17,7,2017,2017 So,Sommer,Wandern,Alpintour,SL Lead,1,Alpintour Abstieg von der DomhÅtte,,Abstieg Randa,Talort,DomhÅtte - EuropahÅtte - Randa,,x,,,,"Gerry, Alex, Jurij, Christian, Daniela, Claudia, Simone",SL Berg & Ski,,,,,,,,,,,,,,,,16.7.17,1362
D20170725,1363,320,20170725-054832-Hike.gpx,25.7.17,25.7.17,7,2017,2017 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Madone,,Madone,Gipfel,Avegno di Fuori - Monteggia - Bassa di Cardada - Cima della Tosa - Madone - Alpe Prizzit - Dîmna - Gordevio - Avegno di Fuori,,x,,,,,,Aufstieg bis Madone 3:09 (2070Hm),,,,,,,,,,,,,,,25.7.17,1363
D20170727,1364,#NV,20170727-104056-Hike.gpx,27.7.17,27.7.17,7,2017,2017 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Val Bavona,,Val Bavona,Talort,Sonlerto - Forolio - Bignasco,,x,x,x,,,,,,,,,,,,,,,,,,,27.7.17,1364
D20170728,1365,#NV,#NV,28.7.17,28.7.17,7,2017,2017 So,Sommer,Klettern,Sportklettern,Privat,1,#NV,,Ponte Brolla,Klettern,,,x,,,x,,,,,,,,,,,,,,,,,,28.7.17,1365
D20170731,1366,#NV,20170731-093817-Hike.gpx,31.7.17,31.7.17,7,2017,2017 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Zustieg LÑmmerenhÅtte,,LÑmmernhÅtte,HÅtte,Bergstation SunnbÅel - Schwarenbach - LÑmmernhÅtte,LÑmmernhÅtte,x,x,,,,,Ganze Strecke 5:30,,,,,,,,,,,,,,,31.7.17,1366
D20170801,1367,322,20170801-050130-Hike.gpx,1.8.17,1.8.17,8,2017,2017 So,Sommer,Wandern,Hochtour,Privat,1,Hochtour Wildstrubel,,Wildstrubel,Gipfel,LÑmmernhÅtte - Wildstrubel (Normalaufstieg) - Plaine Morte - WildstrubelhÅtte,WildstrubelhÅtte,x,x,,,,,Aufstieg Wildstrubel 3:30; Abstieg bis HÅtte 4:00,,,,,,,,,,,,,,,1.8.17,1367
D20170802,1368,#NV,20170802-073217-Hike.gpx,2.8.17,2.8.17,8,2017,2017 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung WildstrubelhÅtte - Iffigenalp,,Iffigenalp,Talort,WildstrubelhÅtte - Rawilpass - StierelÑger - BlattihÅtte - Iffigenalp,,x,x,,,,,Abstieg 3:40,,,,,,,,,,,,,,,2.8.17,1368
D20170804,1369,323,20170804-064405-Hike.gpx,4.8.17,4.8.17,8,2017,2017 So,Sommer,Wandern,Alpintour,Privat,1,Alpintour Gross Mythen - Chalberstîckliroute,,Gross Mythen (via Chalberstîckli-Route),Gipfel,Brunni - Holzegg - Chalberstîckli-Route - Gross Mythen - Abstieg 'GrÅeziweg',,x,x,,,,,Bettina stieg Åber die Normalroute auf,,,,,,,,,,,,,,,4.8.17,1369
D20170811,1370,#NV,20170811-144012-Hike.gpx,11.8.17,11.8.17,8,2017,2017 So,Sommer,Wandern,Alpintour,Privat,1,Wanderung Sonogno - Cap. Barone,,Capanna Barone,HÅtte,Sonogno - Cabioi - Piodoo - Cap. Barone,,x,,,,Alex,,,,,,,,,,,,,,,,,11.8.17,1370
D20170812,1371,324,20170812-061401-Hike.gpx,12.8.17,12.8.17,8,2017,2017 So,Sommer,Wandern,Alpintour,Privat,1,Alpintour Cap. Barone - Umkehrpunkt vor Madom Grîss - Cap. Cognora ,,Capanna Cognora,HÅtte,Cap. Barone - Passo di Piatto - Cap. Cognora - Pizzo di Mezzodi - P2589 - Retour auf Aufstiegsroute zur Cap. Cognora,,x,,,,Alex,,,,,,,,,,,,,,,,,12.8.17,1371
D20170813,1372,325,20170813-044544-Hike.gpx,13.8.17,13.8.17,8,2017,2017 So,Sommer,Wandern,Alpintour,Privat,1,Alpintour Cap. Cognora - Madom Grîss - Pizzo Cramosino - Cap. Efra - Fresca (Hike),,Frasca,Talort,Cap. Cognora - Pizzo di Mezzodi - Madom Grîss - Pizzo Cramosino - Cap. Efra - Lago d'Efra - Frasco,,x,,,,Alex,,,,,,,,,,,,,,,,,13.8.17,1372
D20170825,1373,327,20170825-074453-Hike.gpx,25.8.17,25.8.17,8,2017,2017 So,Sommer,Wandern,Alpintour,Privat,1,Alpintour Via Alta della Verzasca Tag 1,,Capanna Cornavosa,HÅtte,Mornera - Capanna Cornavosa (Via Alta Etappen 1+2),,x,,,,Gerry,,,14.5,,,,,,,,,,,,,,25.8.17,1373
D20170826,1374,330,20170826-040022-Hike.gpx,26.8.17,26.8.17,8,2017,2017 So,Sommer,Wandern,Alpintour,Privat,1,Alpintour Via Alta della Verzasca Tag 2,,Capanne Cognora,HÅtte,Capanna Cornavosa - Capanna Cognora (Via Alta Etappen 3+4),,x,,,,Gerry,,,,,,,,,,,,,,,,,26.8.17,1374
D20170827,1375,337,20170827-055410-Hike.gpx,27.8.17,27.8.17,8,2017,2017 So,Sommer,Wandern,Alpintour,Privat,1,Alpintour Via Alta della Verzasca Tag 3 (Hike),,Sonogno,Talort,Capanna Cognora - Via Belestra - Sonogno (Via Alta Etappen 5),,x,,,,Gerry,,,,,,,,,,,,,,,,,27.8.17,1375
D20170911,1376,#NV,20170911-060000-Workout.gpx,11.9.17,11.9.17,9,2017,2017 So,Sommer,Klettern,Sportklettern,Privat,1,Klettern NÅnplatten (Mehrseil),,NÅnplatten,Gipfel,Turrenbach P1001 - Unterboden - Mettlen - NÅnplatten (Route Ofenkante) - Abseilen und zurÅck via Aufstiegsroute,,x,,,,Raphi,,,,,,,,,,,,,,,,,11.9.17,1376
D20171008,1377,#NV,20171008-125637-Hike.gpx,8.10.17,8.10.17,10,2017,2017 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Aufstieg zur Capanna Cornavosa,,Capanna Cornavosa,HÅtte,Lavertezzo - Cap. Cornavosa,,x,,,,Sebastian,,,,,,,,,,,,,,,,,8.10.17,1377
D20171009,1378,340,20171009-054222-Workout.gpx,9.10.17,9.10.17,10,2017,2017 So,Sommer,Klettern,Klettertour,Privat,1,Klettern Poncione Rosso - Westwandrampe,,Poncione Rosso,Gipfel,Capanna Cornavosa - Poncione Rosso via Westwandrampe - Alpe d'Alva - Lodrino,,x,,,,Sebastian,,,,,,,,,,,,,,,,,9.10.17,1378
D20171014,1379,341,20171014-062813-Hike.gpx,14.10.17,14.10.17,10,2017,2017 So,Sommer,Wandern,Alpintour,Privat,1,Alpintour Speer - Nordgrat,,Speer,Gipfel,Mittelwengi - Ober Rossalp - Wannenberg - Chli Speer - Speer (via Nordflanke) - BÅtzli - Hinterwengi - Mittelwengi,,x,,,,,,,,,,,,,,,,,,,,,14.10.17,1379
D20171024,1380,344,20171024-070203-Workout.gpx,24.10.17,24.10.17,10,2017,2017 So,Sommer,Wandern,Alpintour,Privat,1,Klettern La Scantinatella & Alpintour Sasso Grande,,Sasso Grande (und La Scalinatella -SO-Grat),Gipfel,Villa Luganesi Luss - Murio - Cap. Pairolo - Mehrseilkletterroute La Scalinatella SO-Grat) - Sasso Grande - Murio - Villa Luganesi Luss,,x,,,,Urs,,,,,,,,,,,,,,,,,24.10.17,1380
D20171028,1381,345,20171028-092754-Hike.gpx,28.10.17,28.10.17,10,2017,2017 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Aufstieg zur Cap. Pairolo,,Capanna Pairolo (Cima dell'Oress),Gipfel,Villa Luganesi Luss - Cioascio - Cap. Pairolo - Cima dell'Oress - Cap. Pairolo,,x,x,x,,"Peter, Lisette, Alena, Lukas, Marielou, Nora, Verena",,"Lisette, Alena, Lukas, Marielou, Nora, Alessia kamen spÑter und Åber einen anderen Weg zur HÅtte",,,,,,,,,,,,,,,28.10.17,1381
D20171029,1382,346,20171029-074849-Hike.gpx,29.10.17,29.10.17,10,2017,2017 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Monte Boglia,,Monte Boglia,Gipfel,Cap. Pairolo - entlang der Denti della Vecchia - Pian di Scagn - Monte Boglia - Monte BrÇ,,x,x,x,,"Peter, Lisette, Alena, Lukas, Marielou, Nora, Verena",,"Diese Route mit Lukas, Peter und Danny; die anderen haben einen anderen Abstieg gewÑhlt",,,,,,,,,,,,,,,29.10.17,1382
D20171104,1383,347,20171104-072836-Hike.gpx,4.11.17,4.11.17,11,2017,2017 So,Sommer,Wandern,Alpintour,Privat,1,"Alpintour Schijen Trilogie: Chli Schijen, Hudelschijen, Gross Schijen",,Schijen-Trilogie,Gipfel,Ibergeregg - Chli Schijen - Hudelschijn - Gross Schijen - Ibergeregg,,x,x,,,,,Chli Schijen: Bettina ist bis zum Sattel 10m unterhalb Chli Schijen aufgestiegen; Gross Schijen: Bettina blieb beim Einstieg,,,,,,,,,,,,,,,4.11.17,1383
D20171118,1384,350,20171118-072427-BackcountrySki.gpx,18.11.17,18.11.17,11,2017,2017/18 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour Raustîckli ,,Rau Stîckli,Gipfel,Sahli - Gross Gade - Ober Stafel - WÑchters BÅtzen - Rau Stîckli - Abfahrt etwas westlich der Aufstiegsroute,,x,,,,"Sebastian, Leo, Heidi",,,,,,,,,,,,,,,,,18.11.17,1384
D20170708,1385,#NV,20170708-094205-Hike.gpx,8.7.17,8.7.17,7,2017,2017 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Bisse du Ro,,Bisse du Ro,Bisse,Lac de Tseuzier - Bisse de Ro - Crans Montana,Crans Montana,x,x,,,,,,,,,,,,,,,,,,,,8.7.17,1385
D20170709,1386,#NV,20170709-081911-Hike.gpx,9.7.17,9.7.17,7,2017,2017 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Bisse de Lense,,Bisse de Lense,Bisse,Crans Montana - Bisse de Lense - St. Leonard,,x,x,,,,,,,,,,,,,,,,,,,,9.7.17,1386
D20161203,1387,351,20161203-065743-Run.gpx,3.12.16,3.12.16,12,2016,2016 So,Sommer,Wandern,Wanderung,Privat,1,Jog Arth-Goldau - Rigi,,Rigi,Gipfel,Arth-Goldau - BlÑtzen - Resti - KulmhÅtte Rigi (hoch gejoggt) - runter auf gleichem Weg gewandert,,x,x,,,,,,,,,,,,,,,,,,,,3.12.16,1387
D20081012,1388,#NV,20081012-094701-Ride.gpx,12.10.08,12.10.08,10,2008,2008 So,Sommer,Sonstiges,Velotour,Privat,1,Bike éegerisee,,Rund um den éegerisee,Rundtour,Sattel - Rothenturm - Raten - OberÑgeri - UnterÑgeri - Naas - Sattel,,x,x,x,x,,,,,,,,,,,,,,,,,,12.10.08,1388
D20101010,1389,#NV,#NV,10.10.10,10.10.10,10,2010,2010 So,Sommer,Sonstiges,Velotour,Privat,1,#NV,,Statzerwald,Rundtour,Pontresina - Statzerwald - Champär - Pontresina,,x,x,x,x,,,,,,,,,,,,,,,,,,10.10.10,1389
D20171203,1390,352,#NV,3.12.17,3.12.17,12,2017,2017/18 Wi,Winter,Skifahren,Skitour,Privat,1,#NV,Not exported from Strava,Sunnenhîrnli (Versuch),Gipfel,Matt - Weid - Weissenberge - StÑfeli - Sunnenhîrnli (ca. 2050m) - StÑfeli - Weissenberge - Schlittelbahn - Matt,,x,,,,,,,,,,,,,,,,,,,,,3.12.17,1390
D19000100,1391,353,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1391
D19000100,1392,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1392
D19000100,1393,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1393
D19000100,1394,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1394
D19000100,1395,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1395
D19000100,1396,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1396
D19000100,1397,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1397
D19000100,1398,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1398
D19000100,1399,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1399
D19000100,1400,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1400
D19000100,1401,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1401
D19000100,1402,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1402
D19000100,1403,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1403
D19000100,1404,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1404
D19000100,1405,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1405
D19000100,1406,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1406
D19000100,1407,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1407
D19000100,1408,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1408
D19000100,1409,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1409
D19000100,1410,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1410
D19000100,1411,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1411
D19000100,1412,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1412
D19000100,1413,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1413
D19000100,1414,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1414
D19000100,1415,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1415
D19000100,1416,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1416
D19000100,1417,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1417
D19000100,1418,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1418
D19000100,1419,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1419
D19000100,1420,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1420
D19000100,1421,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1421
D19000100,1422,#NV,#NV,,,1,1900,,Winter,,,,,#NV,,,,,,,,,,,,,,,,,,,,,,,,,,,00.01.00,1422
